content,score,Label
Sangat membantu aplikasi bagus membantu masyarakat yang membutuhkan Pandawa juga bagus banget semua nya gercep,5,Positif
Mau login aja sulitnya minta ampun. OTP gak muncul di SMS padahal no hp gak pernah ganti.,1,Negatif
Versi yang sekarang sangat susah memverifilasi masuk aplikasi keluar lagi bikin cape padahal besok mau dipakai untuk daftar nomor antrian,1,Negatif
Saran manapun udh di lakukan .tapi tetep verifikasi wajah ga bisa .ini gimna pakai nya .mana sebentr lagi saya mau lahiran 😩 ... Otp nomer tlp juga ga masuk masuk😵‍💫,1,Negatif
payah gak bisa daftar. kode otp tidak dikirim ke no hp yang dimasukkan. scan wajah gagal terus. mohon diperbaiki,1,Negatif
"Gak bisa buat akun.. Ribet Tinggal verifikasi nomer HP aja, gak di kirim kode verifikasinya.. Nomer HP udh di cek berkali kali udh bener, gak ada yg salah..",1,Negatif
Ya gimna lagi aplikasi dri pemerintah dengan segala kekurangan nya yg di pertahankan. G jauh beda sma apk yg di buat kepolisian wkwkwk. Mau komen keluhan dsini juga g ada tanggapan. Wkwkwkwk,5,Positif
"Minta tolong dong, ini kan aplikasi untuk masyarakat. Jadi jangan dibatasi di satu hp cuma 3, soalnya kan kita mau bantu masyarakat untuk mempermudah. Kalau di satu hp cuma bisa untuk 3 KK kurang etis lah. Juga untuk kirim kode verifikasi nya gak usah biaya lah. Gratis aja. Saya Sampek habis 8 RB pulsanya buat ngurus satu nama. Mohon diperbaiki lagi apk nya",3,
"Pemerintah indonesia kalo gak sanggup memberi pelayanan kesehatan yg terbaik buat semua rakyatnya jngn bikin ribet segala pake aplikasi udh suruh pada bayar aja semua nya, klo emng niat jngn bikin ribet bikin aplikasi memverifikasi doang susah nya minta ampun, tinggal bikin peraturan semua BPJS dapat di gunakan di seluruh Indonesia.",1,Negatif
"Ga ada seminggu baru di-update, sekarang udah gabisa dibuka lagi loding,harus update lagi.Hp kentangku nyerah✋",4,Positif
Kode otp nya susah sama lama gak dapet dapet.. ini gimna yah ko malah di bikin susah mau ke rs periksa aja banyak masalahnya,1,Negatif
"ketika masuk aplikasi ada pembertahuan aplikasi harus di update, ketika masuk ke PlayStore tidak ada pilihan untuk update, yang ada pilihan uninstal dan buka. ketika dipilih buka, kembali pemberitahuan update muncul lagi. berulang-ulang kali. Jika dipilih batal, pemberitahuan muncul lagi, jadi menu yang dituju tidak tercapai.",1,Negatif
"aplikasii ga membanyu sama sekaliii, mempersulit, error,otp ga masuk2! sekarang apa2 butuh pake aplikasi,tapi aplikasi ga memadaiiii👎",1,Negatif
Tolong playstore sediakan bintang 0 tetapi bisa mengulas. Aplikasi ini untuk regristrasi pada penerimaan otp sms aja susah banget.,1,Negatif
"Verifikasi no hp nya gk muncul² pada udah beli pulsa juga, udah 3 kali x 200 menit, buang waktu banget!",3,
"aplikasi publik tapi brengsek, menyulitkan masyarakat....., walau tujuannya baik tapi tdk sesuai dg motonyo....,",1,Negatif
"Info lokasi faskes tidak pernah bisa,suruh periksa gps mulu, padahal buat maps lancar jaya",3,
"lupa password,,sampai sekarang gak bisa masuk lagi,, kirim lewat SMS gak respon,, lewat email di tolak pada hal email sya cuma itu",2,Negatif
"Tidak bisa login. NIK sudah terdaftar, sudah benar tapi tetap disalahkan sistem.",1,Negatif
"Kok malah lelet betul aplikasinya sekarang, susah juga jika mendaftar untuk poli gigi.",1,Negatif
"saya rabun. Verifikasi wajah ngga pakai kacamata tuh tidak kelihatan tulisan ""senyum kedip hadap kanan kiri. Otp tidak terkirim2, Sy ulangi sampai anak sy sekarang sdh usia 5 tahun. Lelah.",2,Negatif
Saat verifikasi wajah force close terus tolong perbaiki systemnya untuk mempermudah aksesnya,1,Negatif
coba di perbaiki deh aplikasi ini klou verifikasi lambat banget keluar kode'a. lelet banget 😡,1,Negatif
"Bukannya kalian diadain tuh buat mempermudah ya??kok malah mempersulit,minta bantuan A,malah diputerin ke C,udh nurutin ke C eh diputerin lagi ke A,katanya nunggu sampai jam 16.00,ini udh lewat dari waktu yang dijanjikan tapi tetep akun aku gabisa dipake apa²,gabisa buka apa²,,males banget malah nyusahin",1,Negatif
Aplikasi sampah. Saya mau daftar aja di bikin ribet saya sudah mengikuti arahan dan tetap juga tidak bisa,1,Negatif
untuk yg tidak bisa mendapatkan otp. nomor yg terdaftar harus memiliki pulsa sebesar minimal Rp. 5000,5,Positif
"Aplikasi kebanyakan OFFLINE nya, padahal jaringan bagus, emg dasar apk nya busuk",1,Negatif
"kalau bisa di persulit kenapa di permudah, terus tingkatkan lagi dari mulai verifikasi wajah dan klo perlu sidik jari agar kami yg membantu mendaftarkan orang tua yg tidak serumah, bisa mendekatkan diri kepada orang tua saat ingin mengurus pendaftran untuk pasien orang tua kami 👌",1,Negatif
"Apk tolol,Verifikasi bobrok+lemot,fix lah dari segi IT nya,giliran butuh keadaan darurat gabisa di akses, verifikasi ribet padahal gapernah nunggak bayar tagihan BPJS,Bangkee bangke",1,Negatif
Mau masuk lewat daftar dulu tapi otp kok ga pernah masuk ya? Sebenernya apknya bisa ga ya?,2,Negatif
"tolong perbaiki sistem nyaa,kyk nya sulit bgt buat daftar. saya coba berulang kali ga mau mauu .",1,Negatif
"Bpjs kesehatan terasa sekali manfaatnya, ketika biaya berobat sekarang ini terasa mahal. Semoga kualitas obat2an tidak dibatasi. Semoga bpjs jaya selalu",5,Positif
Tolong perbaiki lgi aplikasinya ya sering kali login sendiri mau apa keluar sendiri pleses ya tolong di perbaiki lgi,2,Negatif
Aplikasi mobile jkn ini sungguh mengecewakan saya mau daftar selalu gagal Padahal semua data yang saya berikan sama dengan yang terdaftar di BPJS,1,Negatif
"Aplikasinya buruk fitur kunci wajah tidak bisa diakses, tidak bisa ngambil nomer antrian",2,Negatif
Sangat jelek sekali susah untuk Poto pengenalan wajah untuk daftar awal tolong lah di permudah,1,Negatif
"Perbaiki dong eror terus , cuman mau pindah faskes aja gagal terus , jaringan bagus padahal .",1,Negatif
"Sudah saya update tapi saat mau masuk minta buat autodebit. Setelah autodebit selesai, dminta balik lagi ke menu awal. Login lagi, suruh daftar autodebit lagi, balik ke menu awal lagi. Gimana sih ini. Diperbaharui kok malah jd gk bagus kinerja nya.",1,Negatif
"Aplikasi digunakan dengan cukup mudah, dan membantu memiliki kartu digital bpjs",4,Positif
ini ada gangguan atau apakah?selalu muter terus pdhl jaringan smua udh oke tpi ini hduhhh muter truss tlong perbaiki krena darurat kan tdk tau,1,Negatif
"Anjay mau verifikasi wajah aja bug terus wkwk, benerin gih. Anggaran buat maintenance aplikasi masa ga ada wkwk",1,Negatif
"verifikasi wajah ko eror terus min, aplikasi force close terus, gimana dong padahal butuh buat pendaftaran",1,Negatif
dianjurin buat daftar mobile jkn Tapi aplikasinya eror gak jelas Gak bisa daftar !!!!!!!,1,Negatif
"Aplikasi taik,sudah di update bukan nya bagus,tpi bertambah hancur harus brpa ratus x kah kita verifikasi nya biar berhasil",1,Negatif
"udah log in keluar lagi, mau log in lagi gabisa aplikasinya muter muter ..parah",1,Negatif
"Aplikasi bagus, ada dua aplikasi kesehatan RI yaitu JKN mobile dan Satu sehat apa bedanya, usul apa mungkin disatukan aja jadi satu aplikasi?",4,Positif
kok tiba2 log out ya dikira device berbeda. padahal masih sama2 aja. minta otop parah lama banget,4,Positif
"Saat verifikasi wajah selalu gagal sudah di coba berulang kali akan tetapi tetap saja gagal, jika memang belum siap diaplikasikan saran untuk dihapus saja fitur tersebut.",1,Negatif
Waktu pengiriman kode verifikasi terlalu lama. Sangat lama. Memakan waktu. Setelah di tunggu verifikasi gagal. !!!,1,Negatif
Verifikasi wajah error. Kenapa jika aplikasi dirasa belum siap aturan harus d jalankan ? Aplikasi ini bertujuan untuk membantu / mempersulit sih ?,1,Negatif
aplikasi gajelas buat verifikasi wajah gabisa mau verifikasi nomer telepon kode nya ga dikirim kirim. lawak,1,Negatif
"Kacau akh mempersulit yang mau berobat,di suruh verifikasi wajah gagal terus. Sinyal bagus tapi gagal terus,bagaimana ini.",1,Negatif
"apaan katanya dikirim sms tpi ga muncul""ini niat ga si bikin apk masa load mulu coba lahi muluu pdhl saya mau rujukan napa coba",1,Negatif
"Untuk verifikasi wajah terlalu ribet, dan tidak bisa, apalagi untuk anak kecil yg banyak gerak",1,Negatif
"sejauh ini mudah ya, cuma klo yang dibikin pemerintah itu yang aksesnya susah, karna kan data diuris desa jdi g tau email dan no tlp yg dipakenya.. Semoga kdpnya bisa ubah nama secara online buat bayi yang baru lahir....",5,Positif
"Pada saat login, saya memasukan no ktp saya, tidak terdaftar, jelas"" saya sudah lama terdaftar dan rutin membayar",1,Negatif
Aplikasi nyusahin. Mau verifikasi wajah gagal terus. Padahal cahaya terang tapi selalu gagal. Tolong perbaiki,1,Negatif
"Ini apk knp jd ribet gini sih, harus verifikasi wajah.. dah setengah jam lebih, salah mulu...",1,Negatif
App yg SANGAT BURUK UNTUK PEMERINTAH INI. Sinyal susah log in walaupun sdh pakai wifi(yg sinyalnya bagus) menghambat rakyat nya untuk berobat. Padahal saya bayar BPJS kesehatan tdk pernah telat sekali pun.. BURUK BURUK BURUK.,1,Negatif
"Aplikasi apa sih ini,mendaftar aja susah banget,nggk niat buat aplikasi,bukannya memudahkan malah mempersulit",1,Negatif
"Applikasi sampah, verifikasi selalu gagal, hanya mempersulit pasien. Bahkan yang memberi 5 star pun tidak puas dengan apps ini.",1,Negatif
"aplikasi ga jelas, udah masukin nomor yy benar tapi kode verifikasi ga masuk ke sms aplikasi bukannya mempermudah masyarakat tapi malah buat susah",1,Negatif
Kenapa nomor yang diinput saat login dengan nomor verifikasi OTP akun beda? admin ke CS WA gak ada solusi..hadehh,1,Negatif
"Aplikasi beban padahal sinyal bagus ga dapat kode otp sms,udh di update malah ga bisa di buka aplikasi jelek asal bikin nyusahin pengguna,aplikasi tidak memadai tidak menfasilitasi untuk fiturnya asal bikin aplikasi doang hanya biar keliatan modern menggunakan apk tapi dalamnya tidak berguna fiturnya membuat ribet jika ke rs atau pun puskesmas yang menggunakan kartu BPJS",1,Negatif
"verifikasi pakai nomer hp katanya nomer handphone kosong, pakai email diarahkan ke nomer hp, pakai verifikasi wajahpun saat daftar gabisa katanya cahaya ruangan kurang terang padahal dibawah cahaya matahari, mohon maaf kurang suka🙏",1,Negatif
"Setelah diupdate susah login, untuk sekedar lihat kartu BPJS Digital saja sulit...",2,Negatif
"Verifikasi wajah sangat menyulitkan.krna gagal terus,KL bisa dihilangkan saja,cuku nomer hp sama email saja",5,Positif
"Kok jadi gini aplikasinya, gak bisa Login. Gimana mau di pakai ini fasilitas.. hadowhhhhh",1,Negatif
"Kok aplikasinya ga bisa di buka tertutup sendiri, padahal udah update versi baru, ini gmna sih",1,Negatif
"Tiap bulan mesti harus di perbaharui mulu, niat bikin aplikasi gak seh bikin susah mau daftar apa"" harus lewat aplikasi. Ya kalo aplikasi ya bener udah gak jelas ke kantor gak bisa 😤. Sama juga byar tgl berapa keterima tgl berapa, sungguh MENGECEWAKAN....!!!",1,Negatif
"Ribet amat aplikasinya, udah login masa harus verifikasi lagi. Padahal itu daftar awal ribetnya minta ampun.",1,Negatif
"Aplikasi tolol susah banget minta otp juga ribet banget nunggu nya 300 detik mana ga ke kirim"" kalo emang gabisa buat apk jangan buat ngeribetin doang",1,Negatif
"Gak bisa scan wajah, otp gak masuk masuk, kalau memang pakai pulsa, saya ada pulsanya.",1,Negatif
"Aplikasi yang sangat bagus, mudah di operasionalkan, layanan lengkap tinggal pilih sesuai kebutuhan.",5,Positif
selalu Loading Lama di saat di dalam aplikasinya... Tolong di perbaiki min,1,Negatif
"Ntah nomor hp siapa yang dikirim otpnya verifikasi pake wajah pun gabisa, minimal email lah.",1,Negatif
Aplikasi apa ini. Verifikasi wajah gagal terus. Ga jelas. Bikin emosi saja. Buang2 waktu. Sangat2 buruk..,1,Negatif
lumayan lah. walaupun kadang masih ada error. mau daftar fktp gak bisa. mau kasih penilaian gak bisa,4,Positif
"Kenapa kode otpnya ga ada yang masuk, udah coba berkali-kali ga muncul jugaaaaa",3,
"Aplikasi trs memperbaruhi tetapi semakin menyulitkan pengguna untuk log in, Log in selalu tidak bisa, pasword suruh ganti tp proses ganti pun tidak bisa di bilang NIK tidak terdaftar pula",2,Negatif
"aplikasi lawak, verifikasi nomor hp aja ga masuk, berulang kali di coba tetep ga bisa.",1,Negatif
susah verifikasi untuk foto selalu gagal..OTP tak masuk..aplikasi pemerintah ini sangat kacau..mempersulit masyarakat..pergi ke kantor suruh online..bolak balik dibuat bingung saja ni di negri konoha,1,Negatif
"Selama ada aplikasi mobile jkn ini, sekrng gak repot² harus bawa kartu nya, dan juga pelayana baik dokternya pun sopan dan ramah. Trimakasi banyak 🙏🙏🙏",5,Positif
Kenapa ribet banget sih apk ini padahal sering pakek ini. Ketika memasukkan lagi nomor KTP salah. Padahal nomor KTP benar .,5,Positif
Mau login aj susah nya minta ampun....tiap beberapa minggu ada perubahan ikut memperbaharui tp gk bisa....ud ngikutin petunjuk nya tp masih sulit....kalau seperti ini terus ini bukan mempermudah namanya tp mempersulit...... kalau harus ad perubahan setiap waktu seharusnya lebih mudah kita mengaksesnya ni malah ribett banget.....kecewa...😥,1,Negatif
"Aplikasinya tidak terlalu bagus, untuk mendaftarkan sulit. Saran nya untuk BPJS, dapat mengeluarkan website .",1,Negatif
"Dulu buka gampang, setelah ada captcha masuknya susah, captcha susah di tebak salah melulu, muter terus masak masuk 1jam gagal",1,Negatif
"Dapet kode OTP lama banget, udah gitu gak bisa-bisa padahal udah nyoba 3 nomor tapi gak masuk-masuk kode OTP nya😡😡😡",1,Negatif
"aplikasi yang cukup buruk untuk standart pemerintah, pengembangan, dan fitur yang masih kurang, banyak bug yang menyebabkan kerugian pulsa. sudah berulang kali saya melakukan verivikasi nomor, namun ketika selesai memasukan OTP muncul peringatan 'Lengkapi nomor telepon anda'",1,Negatif
"tolong aplikasinya di perbaiki lagi pelayanannnya, sering erorr dan keluar masuk",2,Negatif
"Aplikasi kurang bermanfaat, katanya demi memudahkan pengguna BPJS, tapi nyatanya membuat akun JKN saja membutuhkan pulsa....",1,Negatif
Jelek nya aplikasi ini blm berhasil daftar daftar ulang nomor ponsel sdh tdk bisa di gunakan lagi,1,Negatif
"Ini kenapa tidak bisa verifikasi.... Aplikasi cacat permanen, udah susah malah di bikin susah",1,Negatif
"sudah 2025 ya ini, ko gak bisa2 verifikasi nomor udah dari tahun kapan buat log in gak bisa2. niat ny mau mempermudah tp gaka da mudah2 nya samasekali. tolong diperbaiki. gak usab suruh lapor2 ke email segala",1,Negatif
Bagus banget apk nya jadi mudah melakukam perubahan data bisa lewat online gak perlu oe kantor lagi.,5,Positif
"Kenapa pada saat verifikasi nomor telepon, kode verifikasi nya belm juga ada. Sudah beberapa kali percobaan tidak ada juga kode verifikasi nya. Ini gmn ya",2,Negatif
"Payah, waktu verifikasi nomor hp aja lama banget. Mana ga masuk juga kode nya. Gimana ini, mau berobat!",1,Negatif
"Aplikasi buruk, HP tidak diroot kok kedeteksi diroot? Jadi susah apa-apa.",1,Negatif
Udah seminggu daftar nggak bisa-bisa aplikasi apalah ini bukannya mempermudah malah mempersulit,1,Negatif
harap perbaiki lagi bug seperti memasukan otp melalui SMS yang sulit diterima,2,Negatif
"Aplikasinya sangat membantu, tanpa perlu kekantor kita dapat memindahkan faskes melalui smartphone. Dan fitur²nya yg beragam mempermudah kita untuk screening kesehatan setiap tahunnya, screening Covid, ubah domisili dan melihat riwayat pelayanan kesehatan. Dan masih banyak lagi fitur2 menarik lainnya. Terimakasih Mobile JKN 🙏",5,Positif
apa aplikasi kek gini daftar pun gak bisa semua semua gak bisa kayak mana mau di lihat bpjsnyaa!!,1,Negatif
Aplikasi buruk. Verifikasi wajah gagal terus. Otp ga masuk masuk,1,Negatif
"Belum sempet pakai BPJS.nya setatus kepesertaan sudah tidak aktif, padahal butuh bgt buat berobat TB, semoga bisa aktif lg, mohon bantuannya",4,Positif
aplikasi aneh verifikasi wajah gagal terus tolong lah kalo buat aplikasi itu yang berfungi jangan malfungsi,1,Negatif
"Aplikasinya error sudah 5 hari, malahan akun longout sendiri mau coba login selalu gagal trus...",3,
Aplikasi pea percuma di buat tapi susah untuk daftar sama aja hrus ke kantor bpjs nya langsung emng cmn ngabisin anggaran negara doang cuihhhh,1,Negatif
"Gakbisa verifikasi wajah jadi gakbisa masuk ke aplikasi, stuck aplikasi keluar terus",1,Negatif
"Kenapa nda bisa masuk aplikasi,muncul nik dan pasword salah,sy cek kembali sdh cocok.",5,Positif
"Waduh apk gembel urgent butuh banget buat daftar BPJS tapi apk aja dipersulit begini semua hal dipersulit banget dah buat daftar mau online offline pun sama aja begini banget Konoha, minimal sebelum apk dipublikasikan cek dulu semua sistem uda berfungsi dengan baik ga",1,Negatif
"Udah dari lama ga bisa verifikasi, kirain udah ada perbaikan. Ternyata sama aja tetep gabisa",1,Negatif
"Kenapa pandai2 pindahan akses kesehatan ke puskesmas Darussalam Medan. Itu puskesmas banyak tingkah,mana verifikasi muka menyusahkan. Memang aplikasi Negara kayak 💩💩💩",1,Negatif
"Menyusahkan. Sudah terang ruangan rumah tetap gak bisa verifikasi wajah, walau di luar ruangan sinar matahari pun tetap di tolak, wajahku gak ganteng boss, buat aplikasi jangan nyusahin orang",1,Negatif
Verifikasi wajah yang menjengkelkan. Kalo update dites dulu sistem nya bisa gak.,1,Negatif
"min kenapa susah registrasi ya, kode otp ke sms gk masuk"" udah beberapa kali nyoba tetep eror",1,Negatif
